Santa Cristina e Bissone comune,Santa Cristina e Bissone comune.1
,
Santa Cristina e Bissone – VedutaStazione,Santa Cristina e Bissone – VedutaStazione
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Pavia
Amministrazione,Amministrazione
Capoluogo,Santa Cristina
Sindaco,Pietro Antonio Del Redentore (lista civica) dal 10-6-2024
Territorio,Territorio
Coordinate del capoluogo,45°09′27.22″N 9°23′59.14″E
Altitudine,71 m s.l.m.
Superficie,"22,42 km²"
Abitanti,1 849[1] (30-11-2025)
Densità,"82,47 ab./km²"
Frazioni,"Santa Cristina (sede comunale), Bissone"
Comuni confinanti,"Badia Pavese, Chignolo Po, Corteolona e Genzone, Costa de' Nobili, Inverno e Monteleone, Miradolo Terme, Pieve Porto Morone"
Altre informazioni,Altre informazioni
Cod. postale,27010
Prefisso,0382
Fuso orario,UTC+1
Codice ISTAT,018139
Cod. catastale,I175
Targa,PV
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 628 GG[3]"
Nome abitanti,santacristinesi
Patrono,santa Cristina
Giorno festivo,24 luglio
Cartografia,Cartografia
Santa Cristina,Santa Cristina
Santa Cristina e Bissone – MappaPosizione del comune di Santa Cristina e Bissone nella provincia di Pavia,Santa Cristina e Bissone – MappaPosizione del comune di Santa Cristina e Bissone nella provincia di Pavia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
