Montescano comune,Montescano comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Pavia
Amministrazione,Amministrazione
Sindaco,Enrica Brega (lista civica) dal 25-5-2014
Territorio,Territorio
Coordinate,45°02′N 9°18′E
Altitudine,208 m s.l.m.
Superficie,"2,4 km²"
Abitanti,438[1] (30-11-2025)
Densità,"182,5 ab./km²"
Frazioni,Pozzolo-Roncole
Comuni confinanti,"Canneto Pavese, Castana, Montù Beccaria"
Altre informazioni,Altre informazioni
Cod. postale,27040
Prefisso,0385
Fuso orario,UTC+1
Codice ISTAT,018097
Cod. catastale,F638
Targa,PV
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 628 GG[3]"
Nome abitanti,montescanesi
Patrono,Madonna di Caravaggio
Giorno festivo,24 maggio
Cartografia,Cartografia
Montescano,Montescano
Montescano – MappaPosizione del comune di Montescano nella provincia di Pavia,Montescano – MappaPosizione del comune di Montescano nella provincia di Pavia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
