Bardello con Malgesso e Bregano comune,Bardello con Malgesso e Bregano comune.1
,
Bardello con Malgesso e Bregano – VedutaLa frazione di Malgesso,Bardello con Malgesso e Bregano – VedutaLa frazione di Malgesso
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Varese
Amministrazione,Amministrazione
Sindaco,Giuseppe Iocca (lista civica Costruiamo il Futuro Uniti) dal 15-5-2023
Data di istituzione,1º gennaio 2023
Territorio,Territorio
Coordinate,45°50′07.3″N 8°41′51.04″E
Superficie,"7,58 km²"
Abitanti,3 633[1] (30-11-2025)
Densità,"479,29 ab./km²"
Frazioni,"Bardello, Bregano, Le Casacce, Logaccio, Malgesso"
Comuni confinanti,"Besozzo, Biandronno, Brebbia, Gavirate, Travedona Monate"
Altre informazioni,Altre informazioni
Cod. postale,21009
Prefisso,0332
Fuso orario,UTC+1
Codice ISTAT,012144
Cod. catastale,M433
Targa,VA
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Patrono,"santi Stefano, Maria Assunta e Michele Arcangelo"
Cartografia,Cartografia
Bardello con Malgesso e Bregano,Bardello con Malgesso e Bregano
Bardello con Malgesso e Bregano – Mappa,Bardello con Malgesso e Bregano – Mappa
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
