Cunardo comune,Cunardo comune.1
,
Cunardo – Veduta,Cunardo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Varese
Amministrazione,Amministrazione
Sindaco,Pinuccia Mandelli d'Agostini (lista civica CunarDomani) dal 10-6-2024[1]
Territorio,Territorio
Coordinate,45°56′N 8°48′E
Altitudine,450 m s.l.m.
Superficie,"6,06 km²"
Abitanti,2 878[2] (30-11-2025)
Densità,"474,92 ab./km²"
Frazioni,"Camartino, Fornaci, Riano"
Comuni confinanti,"Bedero Valcuvia, Cugliate-Fabiasco, Ferrera di Varese, Grantola, Masciago Primo, Valganna"
Altre informazioni,Altre informazioni
Cod. postale,21035
Prefisso,0332
Fuso orario,UTC+1
Codice ISTAT,012060
Cod. catastale,D204
Targa,VA
Cl. sismica,zona 4 (sismicità molto bassa)[3]
Cl. climatica,"zona E, 2 666 GG[4]"
Nome abitanti,cunardesi
Patrono,sant'Abbondio
Giorno festivo,31 agosto
Cartografia,Cartografia
Cunardo,Cunardo
Cunardo – MappaPosizione del comune di Cunardo nella provincia di Varese,Cunardo – MappaPosizione del comune di Cunardo nella provincia di Varese
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
