Oggiona con Santo Stefano comune,Oggiona con Santo Stefano comune.1
,
Oggiona con Santo Stefano – VedutaLa chiesa di Santo Stefano,Oggiona con Santo Stefano – VedutaLa chiesa di Santo Stefano
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Varese
Amministrazione,Amministrazione
Sindaco,Franco Ghiringhelli (lista civica Obiettivo comune) dal 4-10-2021
Territorio,Territorio
Coordinate,45°42′15.37″N 8°48′59.51″E
Altitudine,293 m s.l.m.
Superficie,"2,75 km²"
Abitanti,4 359[1] (30-11-2025)
Densità,"1 585,09 ab./km²"
Comuni confinanti,"Carnago, Cassano Magnago, Cavaria con Premezzo, Jerago con Orago, Solbiate Arno"
Altre informazioni,Altre informazioni
Cod. postale,21040
Prefisso,0331
Fuso orario,UTC+1
Codice ISTAT,012107
Cod. catastale,G008
Targa,VA
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 530 GG[3]"
Nome abitanti,oggionesi e sanstefanesi
Patrono,Santa Maria Annunciata (Oggiona) Santo Stefano e Madonna della Cintura[4] (Santo Stefano Arno)
Giorno festivo,Ultima domenica di maggio (Oggiona) Seconda domenica di settembre (Santo Stefano Arno)
Cartografia,Cartografia
Oggiona con Santo Stefano,Oggiona con Santo Stefano
Oggiona con Santo Stefano – MappaPosizione del comune di Oggiona con Santo Stefano nella provincia di Varese,Oggiona con Santo Stefano – MappaPosizione del comune di Oggiona con Santo Stefano nella provincia di Varese
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
