Sezze comune,Sezze comune.1
(dettagli),(dettagli)
Sezze – VedutaUno scorcio del centro storico,Sezze – VedutaUno scorcio del centro storico
Localizzazione,Localizzazione
Stato,Italia
Regione,Lazio
Provincia,Latina
Amministrazione,Amministrazione
Sindaco,Lidano Lucidi (lista civica) dal 18-10-2021
Territorio,Territorio
Coordinate,41°30′N 13°04′E
Altitudine,319 m s.l.m.
Superficie,"100,47 km²"
Abitanti,23 759[1] (30-11-2025)
Densità,"236,48 ab./km²"
Frazioni,"Colli, Casali, Ceriara, Crocemoschitto, Certosa, Foresta, Sezze Scalo, Chiesanuova, Zoccolanti, Boccioni, Collemeso, Melogrosso, Case Rosse, Campo Cervino, Archi San Lidano, Ponte Corradini"
Comuni confinanti,"Bassiano, Carpineto Romano (RM), Latina, Pontinia, Priverno, Roccagorga, Sermoneta"
Altre informazioni,Altre informazioni
Cod. postale,04018; 04010 (Sezze Scalo)
Prefisso,0773
Fuso orario,UTC+1
Codice ISTAT,059028
Cod. catastale,I712
Targa,LT
Cl. sismica,zona 3B (sismicità bassa)[2]
Cl. climatica,"zona D, 1 661 GG[3]"
Nome abitanti,"sezzesi, setini"
Patrono,"san Lidano d'Antena, san Carlo da Sezze"
Cartografia,Cartografia
Sezze,Sezze
Sezze – MappaPosizione del comune di Sezze nella provincia di Latina,Sezze – MappaPosizione del comune di Sezze nella provincia di Latina
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
