San Giovanni del Dosso comune,San Giovanni del Dosso comune.1
,
San Giovanni del Dosso – Veduta,San Giovanni del Dosso – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Mantova
Amministrazione,Amministrazione
Sindaco,Angela Zibordi (lista civica Viviamo San Giovanni del Dosso) dal 13-6-2022
Territorio,Territorio
Coordinate,44°58′N 11°05′E
Altitudine,13 m s.l.m.
Superficie,"15,4 km²"
Abitanti,1 246[1] (30-11-2025)
Densità,"80,91 ab./km²"
Comuni confinanti,"Concordia sulla Secchia (MO), Mirandola (MO), Poggio Rusco, Quistello, San Giacomo delle Segnate, Schivenoglia, Borgo Mantovano"
Altre informazioni,Altre informazioni
Cod. postale,46020
Prefisso,0386
Fuso orario,UTC+1
Codice ISTAT,020058
Cod. catastale,H912
Targa,MN
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 334 GG[3]"
Nome abitanti,dossesi
Patrono,san Giovanni Battista
Giorno festivo,24 giugno
Cartografia,Cartografia
San Giovanni del Dosso,San Giovanni del Dosso
San Giovanni del Dosso – MappaPosizione del comune di San Giovanni del Dosso nella provincia di Mantova,San Giovanni del Dosso – MappaPosizione del comune di San Giovanni del Dosso nella provincia di Mantova
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
