Raffadali comune,Raffadali comune.1
(dettagli),(dettagli)
Raffadali – Veduta,Raffadali – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sicilia
Libero consorzio comunale,Agrigento
Amministrazione,Amministrazione
Sindaco,Silvio Marcello Maria Cuffaro (lista civica) dal 3-6-2015 (2º mandato dal 6-10-2020)
Territorio,Territorio
Coordinate,37°24′17″N 13°32′02″E
Altitudine,420 m s.l.m.
Superficie,"22,3 km²"
Abitanti,11 779[1] (30-11-2025)
Densità,"528,21 ab./km²"
Comuni confinanti,"Agrigento, Joppolo Giancaxio, Sant'Angelo Muxaro, Santa Elisabetta"
Altre informazioni,Altre informazioni
Cod. postale,92015
Prefisso,0922
Fuso orario,UTC+1
Codice ISTAT,084030
Cod. catastale,H159
Targa,AG
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 177 GG[3]"
Nome abitanti,raffadalesi
Patrono,sant'Oliva
Giorno festivo,lunedì successivo alla seconda domenica di luglio
Cartografia,Cartografia
Raffadali,Raffadali
Raffadali – MappaPosizione del comune di Raffadali nel libero consorzio comunale di Agrigento,Raffadali – MappaPosizione del comune di Raffadali nel libero consorzio comunale di Agrigento
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
