Calabria regione a statuto ordinario,Calabria regione a statuto ordinario.1
Regione Calabria,Regione Calabria
(dettagli)  (dettagli),(dettagli)  (dettagli)
Calabria – VedutaLa Calabria vista dal satellite,Calabria – VedutaLa Calabria vista dal satellite
Localizzazione,Localizzazione
Stato,Italia
Amministrazione,Amministrazione
Capoluogo,Catanzaro[1]
Presidente,Roberto Occhiuto (FI) dal 29-10-2021 (2º mandato dal 27-10-2025)
Data di istituzione,1948[2]
Territorio,Territorio
Coordinate del capoluogo,38°53′30.48″N 16°35′58.2″E
Altitudine,massima: 2 267 m minima: 0 m s.l.m.
Superficie,"15 221,90 km²"
Abitanti,1 828 607[3] (30-11-2025)
Densità,"120,13 ab./km²"
Province,"Catanzaro, Cosenza, Crotone, Vibo Valentia, Reggio Calabria (città metropolitana)"
Comuni,404[4]
Regioni confinanti,Basilicata
Altre informazioni,Altre informazioni
Lingue,"Italiano, arbëresh, grecanico, occitano"
Fuso orario,UTC+1
ISO 3166-2,IT-78
Codice ISTAT,18
Nome abitanti,calabresi
Patrono,san Francesco da Paola e san Bruno di Colonia (compatrono)
PIL,(nominale) 35 943 mln € (2022)[5]
PIL procapite,(PPA) 20 300 € (2022)[6]
Rappresentanza parlamentare,13 deputati 10 senatori
Cartografia,Cartografia
Calabria – Localizzazione,Calabria – Localizzazione
Calabria – MappaMappa della Calabria con le sue province,Calabria – MappaMappa della Calabria con le sue province
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
