Irgoli comune,Irgoli comune.1
(IT) Irgoli (SC) Irgòli,(IT) Irgoli (SC) Irgòli
,
Irgoli – Veduta,Irgoli – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Nuoro
Amministrazione,Amministrazione
Sindaco,Ignazio Porcu (lista civica) dal 10-6-2018 (2º mandato dal 29-5-2023)
Territorio,Territorio
Coordinate,40°24′37.29″N 9°37′49.35″E
Altitudine,26 m s.l.m.
Superficie,"75,3 km²"
Abitanti,2 199[1] (30-11-2025)
Densità,"29,2 ab./km²"
Comuni confinanti,"Galtellì, Loculi, Lula, Onifai, Siniscola"
Altre informazioni,Altre informazioni
Cod. postale,08020
Prefisso,0784
Fuso orario,UTC+1
Codice ISTAT,091033
Cod. catastale,E323
Targa,NU
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) irgolesi (SC) irgolesos
Patrono,San Nicola di Bari
Giorno festivo,6 dicembre
Cartografia,Cartografia
Irgoli,Irgoli
Irgoli – MappaPosizione del comune di Irgoli all'interno della provincia di Nuoro,Irgoli – MappaPosizione del comune di Irgoli all'interno della provincia di Nuoro
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
