Sindia comune,Sindia comune.1
(IT) Sindia (SC) Sindìa,(IT) Sindia (SC) Sindìa
,
Sindia – Veduta,Sindia – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Nuoro
Amministrazione,Amministrazione
Sindaco,Francesco Scanu (lista civica) dal 29-05-2023
Territorio,Territorio
Coordinate,40°17′41.45″N 8°39′26.63″E
Altitudine,509 m s.l.m.
Superficie,"58,57 km²"
Abitanti,1 571[1] (30-11-2025)
Densità,"26,82 ab./km²"
Comuni confinanti,"Macomer, Pozzomaggiore (SS), Sagama (OR), Scano di Montiferro (OR), Semestene (SS), Suni (OR)"
Altre informazioni,Altre informazioni
Cod. postale,08018
Prefisso,0785
Fuso orario,UTC+1
Codice ISTAT,091084
Cod. catastale,I748
Targa,NU
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) sindiesi (SC) sindiesos
Patrono,Nostra Signora di Corte
Giorno festivo,8 settembre
Cartografia,Cartografia
Sindia,Sindia
Sindia – MappaPosizione del comune di Sindia all'interno della provincia di Nuoro,Sindia – MappaPosizione del comune di Sindia all'interno della provincia di Nuoro
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
