Sorgono comune,Sorgono comune.1
"(IT, SC) Sorgono","(IT, SC) Sorgono"
,
Sorgono – Veduta,Sorgono – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Nuoro
Amministrazione,Amministrazione
Sindaco,Francesco Zedde (lista civica) dal 13-6-2022
Territorio,Territorio
Coordinate,40°01′35.39″N 9°06′09.83″E
Altitudine,700 m s.l.m.
Superficie,"56,05 km²"
Abitanti,1 439[1] (30-11-2025)
Densità,"25,67 ab./km²"
Comuni confinanti,"Atzara, Austis, Belvì, Neoneli (OR), Ortueri, Samugheo (OR), Tiana, Tonara"
Altre informazioni,Altre informazioni
Cod. postale,08038
Prefisso,0784
Fuso orario,UTC+1
Codice ISTAT,091086
Cod. catastale,I851
Targa,NU
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) sorgonesi (SC) sorgonesos
Patrono,Santa Maria Assunta
Giorno festivo,15 agosto
Cartografia,Cartografia
Sorgono,Sorgono
Sorgono – MappaPosizione del comune di Sorgono all'interno della provincia di Nuoro,Sorgono – MappaPosizione del comune di Sorgono all'interno della provincia di Nuoro
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
