Sessame comune,Sessame comune.1
,
Sessame – Veduta,Sessame – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Asti
Amministrazione,Amministrazione
Sindaco,Paolo Carlo Milano (lista civica Il progetto per tutti) dal 25-5-2014
Territorio,Territorio
Coordinate,44°40′18″N 8°20′16″E
Altitudine,325 m s.l.m.
Superficie,"8,45 km²"
Abitanti,222[1] (30-11-2025)
Densità,"26,27 ab./km²"
Frazioni,vedi elenco
Comuni confinanti,"Bistagno (AL), Cassinasco, Monastero Bormida, Ponti (AL), Rocchetta Palafea"
Altre informazioni,Altre informazioni
Cod. postale,14058
Prefisso,0144
Fuso orario,UTC+1
Codice ISTAT,005105
Cod. catastale,I678
Targa,AT
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 755 GG[3]"
Nome abitanti,sessamesi
Patrono,san Giorgio
Giorno festivo,23 aprile
Cartografia,Cartografia
Sessame,Sessame
Sessame – MappaMappa di localizzazione del comune di Sessame nella provincia di Asti,Sessame – MappaMappa di localizzazione del comune di Sessame nella provincia di Asti
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
