Mombaldone comune,Mombaldone comune.1
,
Mombaldone – VedutaVeduta,Mombaldone – VedutaVeduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Asti
Amministrazione,Amministrazione
Sindaco,Sonia Poggio (lista civica) dal 27-5-2019
Territorio,Territorio
Coordinate,44°34′19″N 8°20′09″E
Altitudine,219 m s.l.m.
Superficie,"11,96 km²"
Abitanti,187[1] (30-11-2025)
Densità,"15,64 ab./km²"
Comuni confinanti,"Denice (AL), Montechiaro d'Acqui (AL), Roccaverano, Spigno Monferrato (AL)"
Altre informazioni,Altre informazioni
Cod. postale,14050
Prefisso,0144
Fuso orario,UTC+1
Codice ISTAT,005064
Cod. catastale,F308
Targa,AT
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 495 GG[3]"
Nome abitanti,mombaldonesi
Patrono,Madonna del Tovetto
Giorno festivo,8 settembre
Cartografia,Cartografia
Mombaldone,Mombaldone
Mombaldone – MappaMappa di localizzazione del comune di Mombaldone nella provincia di Asti,Mombaldone – MappaMappa di localizzazione del comune di Mombaldone nella provincia di Asti
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
