Laurenzana comune,Laurenzana comune.1
,
Laurenzana – Veduta,Laurenzana – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Basilicata
Provincia,Potenza
Amministrazione,Amministrazione
Sindaco,Giuseppe Trivigno (lista civica Liberi di cambiare) dal 10-6-2024
Territorio,Territorio
Coordinate,40°27′N 15°58′E
Altitudine,850 m s.l.m.
Superficie,"95,71 km²"
Abitanti,1 532[1] (30-11-2025)
Densità,"16,01 ab./km²"
Comuni confinanti,"Anzi, Calvello, Castelmezzano, Corleto Perticara, Pietrapertosa, Viggiano"
Altre informazioni,Altre informazioni
Cod. postale,85014
Prefisso,0971
Fuso orario,UTC+1
Codice ISTAT,076041
Cod. catastale,E482
Targa,PZ
Cl. sismica,zona 1 (sismicità alta)[2]
Cl. climatica,"zona E, 2 455 GG[3]"
Nome abitanti,laurenzanesi
Patrono,Madonna del Carmine
Giorno festivo,16 luglio
Cartografia,Cartografia
Laurenzana,Laurenzana
Laurenzana – MappaPosizione del comune di Laurenzana all'interno della provincia di Potenza,Laurenzana – MappaPosizione del comune di Laurenzana all'interno della provincia di Potenza
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
