Portopalo di Capo Passero comune,Portopalo di Capo Passero comune.1
,
"Portopalo di Capo Passero – VedutaCapo Passero, il punto più meridionale dell'isola di Sicilia","Portopalo di Capo Passero – VedutaCapo Passero, il punto più meridionale dell'isola di Sicilia"
Localizzazione,Localizzazione
Stato,Italia
Regione,Sicilia
Libero consorzio comunale,Siracusa
Amministrazione,Amministrazione
Sindaco,Rachele Rocca (lista civica) dal 29-5-2023
Data di istituzione,8 marzo 1975
Territorio,Territorio
Coordinate,36°41′10″N 15°08′10″E
Altitudine,20 m s.l.m.
Superficie,"15,09 km²"
Abitanti,3 903[1] (30-11-2025)
Densità,"258,65 ab./km²"
Comuni confinanti,Pachino
Altre informazioni,Altre informazioni
Cod. postale,96026
Prefisso,0931
Fuso orario,UTC+1
Codice ISTAT,089020
Cod. catastale,M257
Targa,SR
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona B, 728 GG[3]"
Nome abitanti,portopalesi
Patrono,san Gaetano Thiene
Giorno festivo,7 agosto
Cartografia,Cartografia
Portopalo di Capo Passero,Portopalo di Capo Passero
Portopalo di Capo Passero – MappaPosizione del comune di Portopalo di Capo Passero nel libero consorzio comunale di Siracusa,Portopalo di Capo Passero – MappaPosizione del comune di Portopalo di Capo Passero nel libero consorzio comunale di Siracusa
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
