Porpetto comune,Porpetto comune.1
(IT) Porpetto (FUR) Porpêt[1],(IT) Porpetto (FUR) Porpêt[1]
,
Porpetto – VedutaLa pieve di San Vincenzo,Porpetto – VedutaLa pieve di San Vincenzo
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Udine
Amministrazione,Amministrazione
Sindaco,Andrea Dri (lista civica) dal 6-6-2016 (2º mandato dal 4-10-2021)
Territorio,Territorio
Coordinate,45°51′N 13°13′E
Altitudine,10 m s.l.m.
Superficie,"18,05 km²"
Abitanti,2 428[2] (30-11-2025)
Densità,"134,52 ab./km²"
Frazioni,"Castello, Corgnolo Località: Fornaci Forredana, Pampaluna, Villalta[3]"
Comuni confinanti,"Castions di Strada, Gonars, San Giorgio di Nogaro, Torviscosa"
Altre informazioni,Altre informazioni
Lingue,"italiano, friulano"
Cod. postale,33050
Prefisso,0431
Fuso orario,UTC+1
Codice ISTAT,030077
Cod. catastale,G891
Targa,UD
Cl. sismica,zona 3 (sismicità bassa)[4]
Cl. climatica,"zona E, 2 180 GG[5]"
Nome abitanti,porpettani
Patrono,san Vincenzo
Giorno festivo,22 gennaio
Cartografia,Cartografia
Porpetto,Porpetto
Porpetto – MappaPosizione del comune di Porpetto nella ex provincia di Udine,Porpetto – MappaPosizione del comune di Porpetto nella ex provincia di Udine
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
