Dogna comune,Dogna comune.1
(IT) Dogna (FUR) Dogne[1],(IT) Dogna (FUR) Dogne[1]
,
Dogna – Veduta,Dogna – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Udine
Amministrazione,Amministrazione
Sindaco,Simone Peruzzi (lista civica) dal 6-6-2016 (2º mandato dal 4-10-2021)
Territorio,Territorio
Coordinate,46°26′52.55″N 13°18′54.07″E
Altitudine,430 m s.l.m.
Superficie,"70,37 km²"
Abitanti,149[2] (30-11-2025)
Densità,"2,12 ab./km²"
Comuni confinanti,"Chiusaforte, Malborghetto-Valbruna, Moggio Udinese, Pontebba"
Altre informazioni,Altre informazioni
Lingue,"italiano, friulano"
Cod. postale,33010
Prefisso,0428
Fuso orario,UTC+1
Codice ISTAT,030033
Cod. catastale,D316
Targa,UD
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona F, 3 592 GG[4]"
Nome abitanti,dognesi
Patrono,san Lorenzo
Giorno festivo,10 agosto
Cartografia,Cartografia
Dogna,Dogna
Dogna – MappaPosizione del comune di Dogna nella ex provincia di Udine,Dogna – MappaPosizione del comune di Dogna nella ex provincia di Udine
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
