Codroipo comune,Codroipo comune.1
(IT) Codroipo (FUR) Codroip [1],(IT) Codroipo (FUR) Codroip [1]
,
Codroipo – VedutaLa sede del comune,Codroipo – VedutaLa sede del comune
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Udine
Amministrazione,Amministrazione
Sindaco,Guido Nardini (centro-sinistra) dal 26-6-2022
Territorio,Territorio
Coordinate,45°57′41″N 12°58′37″E
Altitudine,43 m s.l.m.
Superficie,"75,22 km²"
Abitanti,15 711[2] (30-11-2025)
Densità,"208,87 ab./km²"
Frazioni,"Beano, Biauzzo, Goricizza, Iutizzo, Lonca, Muscletto, Passariano, Pozzo, Rividischia, Rivolto, San Martino, San Pietro, Zompicchia[3]"
Comuni confinanti,"Basiliano, Bertiolo, Camino al Tagliamento, Lestizza, Mereto di Tomba, San Vito al Tagliamento (PN), Sedegliano, Valvasone Arzene (PN), Varmo"
Altre informazioni,Altre informazioni
Lingue,"italiano, friulano"
Cod. postale,33033
Prefisso,0432
Fuso orario,UTC+1
Codice ISTAT,030027
Cod. catastale,C817
Targa,UD
Cl. sismica,zona 3 (sismicità bassa)[4]
Cl. climatica,"zona E, 2 340 GG[5]"
Nome abitanti,codroipesi
Patrono,Santa Maria Maggiore
Giorno festivo,5 agosto
Cartografia,Cartografia
Codroipo,Codroipo
Codroipo – MappaPosizione del comune di Codroipo nella ex provincia di Udine,Codroipo – MappaPosizione del comune di Codroipo nella ex provincia di Udine
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
