Lusevera comune,Lusevera comune.1
"(IT) Lusevera, (SL) Bardo[1]","(IT) Lusevera, (SL) Bardo[1]"
,
Lusevera – VedutaVista del paese sotto la catena dei Monti Musi,Lusevera – VedutaVista del paese sotto la catena dei Monti Musi
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Udine
Amministrazione,Amministrazione
Sindaco,Mauro Pinosa (lista civica) dal 10-06-2024
Territorio,Territorio
Coordinate,46°16′N 13°16′E
Altitudine,504 m s.l.m.
Superficie,"53,05 km²"
Abitanti,610[2] (30-11-2025)
Densità,"11,5 ab./km²"
Frazioni,"Cesariis (Podbardo), Pers (Brieh), Lusevera (Bardo), Micottis (Sedlišča), Musi(Mužac), Pradielis (Ter), Vedronza (Njivica) (sede comunale), Villanova delle Grotte (Zavarh)"
Comuni confinanti,"Caporetto (SLO), Gemona del Friuli, Montenars, Nimis, Resia, Taipana, Tarcento, Venzone"
Altre informazioni,Altre informazioni
Cod. postale,33010
Prefisso,0432
Fuso orario,UTC+1
Codice ISTAT,030051
Cod. catastale,E760
Targa,UD
Cl. sismica,zona 1 (sismicità alta)[3]
Cl. climatica,"zona F, 3 072 GG[4]"
Nome abitanti,luseveresi
Patrono,Camillo de Lellis
Giorno festivo,14 luglio
Cartografia,Cartografia
Lusevera,Lusevera
Lusevera – MappaPosizione del comune di Lusevera nella ex provincia di Udine,Lusevera – MappaPosizione del comune di Lusevera nella ex provincia di Udine
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
