Alliste comune,Alliste comune.1
,
Alliste – VedutaChiesa madre di San Quintino,Alliste – VedutaChiesa madre di San Quintino
Localizzazione,Localizzazione
Stato,Italia
Regione,Puglia
Provincia,Lecce
Amministrazione,Amministrazione
Sindaco,Renato Rizzo (lista civica) dal 5-6-2016 (2º mandato dal 3-10-2021)
Territorio,Territorio
Coordinate,39°57′N 18°05′E
Altitudine,54 m s.l.m.
Superficie,"23,53 km²"
Abitanti,6 355[1] (30-11-2025)
Densità,"270,08 ab./km²"
Frazioni,"Capilungo, Felline, Posto Rosso"
Comuni confinanti,"Racale, Ugento"
Altre informazioni,Altre informazioni
Cod. postale,73040
Prefisso,0833
Fuso orario,UTC+1
Codice ISTAT,075004
Cod. catastale,A208
Targa,LE
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona C, 1 094 GG[3]"
Nome abitanti,allistini (caḍḍistari in dialetto locale)
Patrono,san Quintino
Giorno festivo,31 ottobre
Cartografia,Cartografia
Alliste,Alliste
Alliste – MappaPosizione del comune di Alliste all'interno della provincia di Lecce,Alliste – MappaPosizione del comune di Alliste all'interno della provincia di Lecce
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
