Rondanina comune,Rondanina comune.1
,
Rondanina – VedutaPanorama di Rondanina,Rondanina – VedutaPanorama di Rondanina
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Città metropolitana,Genova
Amministrazione,Amministrazione
Sindaco,Gaetanino Giovanni Tufaro (lista civica Innovazione Progresso Rondanina) dal 18-10-2021
Data di istituzione,1861
Territorio,Territorio
Coordinate,44°33′44.63″N 9°13′03.86″E
Altitudine,981 m s.l.m.
Superficie,"12,81 km²"
Abitanti,58[1] (30-11-2025)
Densità,"4,53 ab./km²"
Frazioni,"Conio Avena, Costalunga, Fontanasse, Giardino, Gorreto dei Ballini, Maiada, Retezzo"
Comuni confinanti,"Fascia, Montebruno, Propata, Torriglia"
Altre informazioni,Altre informazioni
Cod. postale,16025
Prefisso,010
Fuso orario,UTC+1
Codice ISTAT,010050
Cod. catastale,H546
Targa,GE
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona F, 3 821 GG[3]"
Nome abitanti,rondanelli
Patrono,san Bartolomeo
Giorno festivo,24 agosto
Cartografia,Cartografia
Rondanina,Rondanina
Rondanina – MappaPosizione del comune di Rondanina nella città metropolitana di Genova,Rondanina – MappaPosizione del comune di Rondanina nella città metropolitana di Genova
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
