Chiavari comune,Chiavari comune.1
,
Chiavari – VedutaPanorama di Chiavari dalle Grazie,Chiavari – VedutaPanorama di Chiavari dalle Grazie
Localizzazione,Localizzazione
Stato,Italia
Regione,Liguria
Città metropolitana,Genova
Amministrazione,Amministrazione
Sindaco,Federico Messuti (coalizione di liste civiche) dal 26-6-2022
Data di istituzione,1861
Territorio,Territorio
Coordinate,44°18′59.08″N 9°19′25.45″E
Altitudine,5 m s.l.m.
Superficie,"12,23 km²"
Abitanti,27 495[1] (30-11-2025)
Densità,"2 248,16 ab./km²"
Frazioni,"Caperana, Ri, Campodonico, Maxena, Sanguineto, Sant'Andrea di Rovereto"
Comuni confinanti,"Carasco, Cogorno, Lavagna, Leivi, Zoagli"
Altre informazioni,Altre informazioni
Cod. postale,16043
Prefisso,0185
Fuso orario,UTC+1
Codice ISTAT,010015
Cod. catastale,C621
Targa,GE
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona D, 1 418 GG[3]"
Nome abitanti,chiavaresi
Patrono,Nostra Signora dell'Orto
Giorno festivo,2 luglio
Cartografia,Cartografia
Chiavari,Chiavari
Chiavari – MappaPosizione del comune di Chiavari nella città metropolitana di Genova,Chiavari – MappaPosizione del comune di Chiavari nella città metropolitana di Genova
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
