Mossa comune,Mossa comune.1
(IT) Mossa (FUR) Mosse[1],(IT) Mossa (FUR) Mosse[1]
,
Mossa – Veduta,Mossa – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Gorizia
Amministrazione,Amministrazione
Sindaco,Emanuela Russian (lista civica) dal 27-5-2019
Territorio,Territorio
Coordinate,45°56′16.44″N 13°33′11.52″E
Altitudine,59 m s.l.m.
Superficie,"6,21 km²"
Abitanti,1 505[2] (30-11-2025)
Densità,"242,35 ab./km²"
Comuni confinanti,"Capriva del Friuli, Farra d'Isonzo, Gorizia, San Floriano del Collio, San Lorenzo Isontino"
Altre informazioni,Altre informazioni
Lingue,"italiano, friulano"
Cod. postale,34070
Prefisso,0481
Fuso orario,UTC+1
Codice ISTAT,031014
Cod. catastale,F767
Targa,GO
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona E, 2 306 GG[4]"
Nome abitanti,mossesi o mossaruli
Patrono,sant'Andrea Apostolo
Giorno festivo,30 novembre
Cartografia,Cartografia
Mossa,Mossa
Mossa – MappaPosizione del comune di Mossa nell'ex provincia di Gorizia,Mossa – MappaPosizione del comune di Mossa nell'ex provincia di Gorizia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
