Grado comune,Grado comune.1
(IT) Grado (FUR) Grau[1],(IT) Grado (FUR) Grau[1]
,
"Grado – VedutaVeduta aerea, 2025","Grado – VedutaVeduta aerea, 2025"
Localizzazione,Localizzazione
Stato,Italia
Regione,Friuli-Venezia Giulia
Provincia,Gorizia
Amministrazione,Amministrazione
Sindaco,Giuseppe Corbatto (centro-sinistra) dall'11-6-2024
Territorio,Territorio
Coordinate,45°41′N 13°24′E
Altitudine,2 m s.l.m.
Superficie,"111,33 km²"
Abitanti,7 451[2] (30-11-2025)
Densità,"66,93 ab./km²"
Frazioni,"Boscat, Fossalon[3]"
Comuni confinanti,"Aquileia (UD), Fiumicello Villa Vicentina (UD), Marano Lagunare (UD), San Canzian d'Isonzo, San Giorgio di Nogaro (UD), Staranzano, Terzo di Aquileia (UD), Torviscosa (UD)"
Altre informazioni,Altre informazioni
Lingue,"italiano, dialetto gradese"
Cod. postale,34073
Prefisso,0431
Fuso orario,UTC+1
Codice ISTAT,031009
Cod. catastale,E125
Targa,GO
Cl. sismica,zona 3 (sismicità bassa)[4]
Cl. climatica,"zona E, 2 239 GG[5]"
Nome abitanti,gradesi graisani
Patrono,santi Ermacora e Fortunato
Giorno festivo,12 luglio
Cartografia,Cartografia
Grado,Grado
Grado – MappaPosizione del comune di Grado nell'ente di decentramento regionale di Gorizia,Grado – MappaPosizione del comune di Grado nell'ente di decentramento regionale di Gorizia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
