Latiano comune,Latiano comune.1
,
Latiano – Veduta,Latiano – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Puglia
Provincia,Brindisi
Amministrazione,Amministrazione
Sindaco,Cosimo Maiorano (liste civiche) dal 15-6-2015 (2º mandato dal 21-9-2020)
Territorio,Territorio
Coordinate,40°34′26.06″N 17°42′52.14″E
Altitudine,97 m s.l.m.
Superficie,"54,78 km²"
Abitanti,13 220[1] (30-11-2025)
Densità,"241,33 ab./km²"
Frazioni,"Caputi, Mileto, Muro Tenente, Sottodivisione Fieo 1, Sottodivisione Fieo 2, La Specchia, Paradiso, Le Caselle (Abitato Zona Industriale), Cotrino, Madonna Di Gallana (condivisione con Comune di Oria), Moreno, Cazzato, Errico, Martuccio, San Francesco, Camarda, Cupa, Grottole, Asciulo, San Donato, Tussano"
Comuni confinanti,"Brindisi, Francavilla Fontana, Mesagne, Oria, San Michele Salentino, San Vito dei Normanni, Torre Santa Susanna"
Altre informazioni,Altre informazioni
Cod. postale,72022
Prefisso,0831
Fuso orario,UTC+1
Codice ISTAT,074009
Cod. catastale,E471
Targa,BR
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona C, 1 277 GG[3]"
Nome abitanti,latianesi
Patrono,santa Margherita
Giorno festivo,20 luglio
Cartografia,Cartografia
Latiano,Latiano
Latiano – MappaPosizione del comune di Latiano nella provincia di Brindisi,Latiano – MappaPosizione del comune di Latiano nella provincia di Brindisi
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
