Pedesina comune,Pedesina comune.1
,
Pedesina – VedutaVista di Pedesina.,Pedesina – VedutaVista di Pedesina.
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Sondrio
Amministrazione,Amministrazione
Sindaco,Giovanni Giolitti (Partito Pensionati) dal 26-5-2019 (2º mandato dal 9-6-2024)
Territorio,Territorio
Coordinate,46°05′N 9°33′E
Altitudine,1 032 m s.l.m.
Superficie,"6,3 km²"
Abitanti,40[1] (30-11-2025)
Densità,"6,35 ab./km²"
Frazioni,Val Cornale
Comuni confinanti,"Bema, Gerola Alta, Premana (LC), Rasura, Rogolo"
Altre informazioni,Altre informazioni
Cod. postale,23010
Prefisso,0342
Fuso orario,UTC+1
Codice ISTAT,014047
Cod. catastale,G410
Targa,SO
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona F, 3 535 GG[3]"
Nome abitanti,pedesinesi
Patrono,sant'Antonio
Giorno festivo,13 giugno
Cartografia,Cartografia
Pedesina,Pedesina
Pedesina – MappaPosizione del comune di Pedesina nella provincia di Sondrio,Pedesina – MappaPosizione del comune di Pedesina nella provincia di Sondrio
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
