Pago del Vallo di Lauro comune,Pago del Vallo di Lauro comune.1
,
Pago del Vallo di Lauro – Veduta,Pago del Vallo di Lauro – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Avellino
Amministrazione,Amministrazione
Sindaco,Antonio Mercogliano (lista civica) dal 5-6-2016
Territorio,Territorio
Coordinate,40°54′N 14°36′E
Altitudine,130 m s.l.m.
Superficie,"4,63 km²"
Abitanti,1 686[1] (30-11-2025)
Densità,"364,15 ab./km²"
Frazioni,"Pernosano, Sopravia"
Comuni confinanti,"Domicella, Lauro, Marzano di Nola, Taurano, Visciano (NA)"
Altre informazioni,Altre informazioni
Cod. postale,83020
Prefisso,081
Fuso orario,UTC+1
Codice ISTAT,064068
Cod. catastale,G242
Targa,AV
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 236 GG[3]"
Nome abitanti,paghesi
Patrono,sant'Antonio di Padova
Giorno festivo,13 giugno
Cartografia,Cartografia
Pago del Vallo di Lauro,Pago del Vallo di Lauro
Pago del Vallo di Lauro – MappaIl comune di Pago del Vallo di Lauro all'interno della provincia di Avellino,Pago del Vallo di Lauro – MappaIl comune di Pago del Vallo di Lauro all'interno della provincia di Avellino
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
