_id,Nome,Nome completo,Nome ufficiale,Lingue ufficiali,Altre lingue,Capitale,Forma di governo,Presidente della Repubblica,Presidente del Consiglio dei ministri,Indipendenza,Proclamazione,Ingresso nell'ONU,Ingresso nell'UE,Totale,% delle acque,Densità,Nome degli abitanti,Continente,Confini,Fuso orario,Valuta,PIL (nominale),PIL pro capite (nominale),PIL (PPA),PIL pro capite (PPA),ISU (2023),Fecondità,Consumo energetico,Codici ISO 3166,TLD,Prefisso tel.,Sigla autom.,Lato di guida,Inno nazionale,Festa nazionale,Stato precedente
69a1b64cfdfecd81ff19122b,Italia,Repubblica italiana,Repubblica italiana,italiano[1],"Bilinguismo a livello locale, vedi lista",Roma,Repubblica parlamentare unitaria,Sergio Mattarella,Giorgia Meloni,17 marzo 1861 (Proclamazione del Regno d'Italia)[2],18 giugno 1946[3],14 dicembre 1955,25 marzo 1957 (membro fondatore),58 943 464 ab. (1 gennaio 2025) (25º),"2,4%","195,22 ab./km² (39º)",italiani,Europa[4],"San Marino, Città del Vaticano, Francia, Svizzera, Austria e Slovenia",UTC+1UTC+2 (ora legale),euro,2 459 597[5] milioni di $ (2025 stima) (8º),40 287[5] $ (2024 stima) (26º),3 600 000[5] milioni di $ (2024 stima) (11º),60 993[5] $ (2024 stima) (29º),"0,915[6] (molto alto) (29º)","1,25 (2022)[7]","5013,3 kWh/ab. anno","IT, ITA, 380",".it, .eu",+39[8],I,Destra (↓↑),Il Canto degli Italiani,2 giugno,Regno d'Italia
