Villafrati comune,Villafrati comune.1
,
Villafrati – Veduta,Villafrati – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sicilia
Città metropolitana,Palermo
Amministrazione,Amministrazione
Sindaco,Francesco Agnello (lista civica) dall'11-6-2013 (2º mandato dall'11-6-2018)
Territorio,Territorio
Coordinate,37°54′N 13°29′E
Altitudine,500 m s.l.m.
Superficie,"25,64 km²"
Abitanti,3 069[1] (30-11-2025)
Densità,"119,7 ab./km²"
Comuni confinanti,"Baucina, Bolognetta, Cefalà Diana, Ciminna, Marineo, Mezzojuso"
Altre informazioni,Altre informazioni
Cod. postale,90030
Prefisso,091
Fuso orario,UTC+1
Codice ISTAT,082080
Cod. catastale,L951
Targa,PA
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 395 GG[3]"
Nome abitanti,villafratesi
Patrono,san Giuseppe
Giorno festivo,19 marzo
Cartografia,Cartografia
Villafrati,Villafrati
Villafrati – MappaPosizione del comune di Villafrati all'interno della città metropolitana di Palermo,Villafrati – MappaPosizione del comune di Villafrati all'interno della città metropolitana di Palermo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
