Berceto comune,Berceto comune.1
,
Berceto – VedutaVeduta,Berceto – VedutaVeduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Emilia-Romagna
Provincia,Parma
Amministrazione,Amministrazione
Sindaco,Simona Acerbis (lista civica Vivere Berceto) dal 9-6-2024
Territorio,Territorio
Coordinate,44°30′38.19″N 9°59′22.76″E
Altitudine,852 m s.l.m.
Superficie,"131,71 km²"
Abitanti,1 922[1] (30-11-2025)
Densità,"14,59 ab./km²"
Frazioni,"Bergotto, Boschi, Cantoniera Tugo, Casa Brusini, Casa Dolfi, Casaselvatica, Case Pesci, Castellonchio, Cavazzola, Corchia, Casacca, Fugazzolo, Ghiare, La Cornaccina, La Costa, Lozzola, Pagazzano, Pian Farioli, Pietramogolana, Preda, Roccaprebalza, Tra La Riva, Valbona, Villa di Sotto"
Comuni confinanti,"Borgo Val di Taro, Calestano, Corniglio, Pontremoli (MS), Solignano, Terenzo, Valmozzola"
Altre informazioni,Altre informazioni
Cod. postale,43042
Prefisso,0525
Fuso orario,UTC+1
Codice ISTAT,034004
Cod. catastale,A788
Targa,PR
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona F, 3 317 GG[3]"
Nome abitanti,bercetesi
Patrono,san Moderanno
Giorno festivo,22 ottobre
Cartografia,Cartografia
Berceto,Berceto
Berceto – MappaPosizione del comune di Berceto nella provincia di Parma,Berceto – MappaPosizione del comune di Berceto nella provincia di Parma
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
