San Martino sulla Marrucina comune,San Martino sulla Marrucina comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Abruzzo
Provincia,Chieti
Amministrazione,Amministrazione
Sindaco,"Masciarelli Pierino Antonio (lista civica ""Tradizione e Futuro"") dal 04-10-2021"
Territorio,Territorio
Coordinate,42°13′29.97″N 14°12′51.52″E
Altitudine,465 m s.l.m.
Superficie,"7,41 km²"
Abitanti,857[1] (30-11-2025)
Densità,"115,65 ab./km²"
Frazioni,"Colle di Paolo, Fontana, Gamberale, Magrellino, Colle Crudele, Piane Sermane, Piano Palomba"
Comuni confinanti,"Casacanditella, Fara Filiorum Petri, Filetto, Guardiagrele, Rapino"
Altre informazioni,Altre informazioni
Cod. postale,66010
Prefisso,0871
Fuso orario,UTC+1
Codice ISTAT,069082
Cod. catastale,H991
Targa,CH
Cl. sismica,zona 1 (sismicità alta)[2]
Cl. climatica,"zona D, 1 826 GG[3]"
Nome abitanti,martinesi
Patrono,san Giuseppe
Giorno festivo,19 marzo
Cartografia,Cartografia
San Martino sulla Marrucina,San Martino sulla Marrucina
San Martino sulla Marrucina – MappaPosizione del comune di San Martino sulla Marrucina all'interno della provincia di Chieti,San Martino sulla Marrucina – MappaPosizione del comune di San Martino sulla Marrucina all'interno della provincia di Chieti
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
