Moscazzano comune,Moscazzano comune.1
,
Moscazzano – VedutaScorcio,Moscazzano – VedutaScorcio
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Cremona
Amministrazione,Amministrazione
Sindaco,Aldo Bellandi (lista civica) dal 9-6-2024
Territorio,Territorio
Coordinate,45°17′N 9°41′E
Altitudine,67 m s.l.m.
Superficie,"8,15 km²"
Abitanti,695[1] (30-11-2025)
Densità,"85,28 ab./km²"
Comuni confinanti,"Bertonico (LO), Credera Rubbiano, Montodine, Ripalta Cremasca, Ripalta Guerina, Turano Lodigiano (LO)"
Altre informazioni,Altre informazioni
Cod. postale,26010
Prefisso,0373
Fuso orario,UTC+1
Codice ISTAT,019060
Cod. catastale,F761
Targa,CR
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 474 GG[3]"
Nome abitanti,moscazzanesi
Patrono,san Rocco
Giorno festivo,seconda domenica di luglio
Cartografia,Cartografia
Moscazzano,Moscazzano
Moscazzano – MappaPosizione del comune di Moscazzano nella provincia di Cremona,Moscazzano – MappaPosizione del comune di Moscazzano nella provincia di Cremona
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
