Pimentel comune,Pimentel comune.1
(IT) Pimentel (SC) Pramantèllu,(IT) Pimentel (SC) Pramantèllu
,
Pimentel – VedutaChiesa della Beata Vergine del Carmelo,Pimentel – VedutaChiesa della Beata Vergine del Carmelo
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Cagliari
Amministrazione,Amministrazione
Sindaco,Damiano Aresu (lista civica) dal 13-6-2022
Territorio,Territorio
Coordinate,39°29′11.6″N 9°03′56.19″E
Altitudine,154 m s.l.m.
Superficie,"14,97 km²"
Abitanti,1 078[1] (30-11-2025)
Densità,"72,01 ab./km²"
Comuni confinanti,"Barrali, Guasila, Ortacesus, Samatzai"
Altre informazioni,Altre informazioni
Cod. postale,09020
Prefisso,070
Fuso orario,UTC+1
Codice ISTAT,111055
Cod. catastale,G669
Targa,CA
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) pimentelesi (SC) pramantellesus
Patrono,Madonna del Carmelo
Giorno festivo,16 luglio
Cartografia,Cartografia
Pimentel,Pimentel
Pimentel – MappaPosizione del comune di Pimentel nella città metropolitana di Cagliari,Pimentel – MappaPosizione del comune di Pimentel nella città metropolitana di Cagliari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
