Escalaplano comune,Escalaplano comune.1
(IT) Escalaplano (SC) Scaleprànu,(IT) Escalaplano (SC) Scaleprànu
,
Escalaplano – VedutaVeduta,Escalaplano – VedutaVeduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Cagliari
Amministrazione,Amministrazione
Sindaco,Marco Lampis (lista civica) dal 16-5-2011 (3º mandato dall'11-10-2021)
Territorio,Territorio
Coordinate,39°37′29.03″N 9°21′06.98″E
Altitudine,338 m s.l.m.
Superficie,"94,04 km²"
Abitanti,2 016[1] (30-11-2025)
Densità,"21,44 ab./km²"
Comuni confinanti,"Ballao, Esterzili, Goni, Orroli, Perdasdefogu (OG), Seui (isola amministrativa di Orboredu, OG), Villaputzu"
Altre informazioni,Altre informazioni
Cod. postale,09051
Prefisso,070
Fuso orario,UTC+1
Codice ISTAT,111018
Cod. catastale,D430
Targa,CA
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) escalaplanesi (SC) scalepranesus
Patrono,san Sebastiano
Giorno festivo,20 gennaio
Cartografia,Cartografia
Escalaplano,Escalaplano
Escalaplano – MappaPosizione del comune di Escalaplano nella città metropolitana di Cagliari,Escalaplano – MappaPosizione del comune di Escalaplano nella città metropolitana di Cagliari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
