Escolca comune,Escolca comune.1
(IT) Escolca (SC) Iscròca,(IT) Escolca (SC) Iscròca
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Città metropolitana,Cagliari
Amministrazione,Amministrazione
Sindaco,Eugenio Lai (lista civica) dal 31-5-2015 (2º mandato dal 26-10-2020)
Territorio,Territorio
Coordinate,39°41′55.56″N 9°07′19.97″E
Altitudine,416 m s.l.m.
Superficie,"14,76 km²"
Abitanti,530[1] (30-11-2025)
Densità,"35,91 ab./km²"
Frazioni,San Simone
Comuni confinanti,"Barumini (VS), Gergei, Gesico, Mandas, Serri, Villanovafranca (VS)"
Altre informazioni,Altre informazioni
Cod. postale,09052
Prefisso,0782
Fuso orario,UTC+1
Codice ISTAT,111019
Cod. catastale,D431
Targa,CA
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) escolchesi (SC) iscrochesus
Patrono,santa Cecilia
Giorno festivo,22 novembre
Cartografia,Cartografia
Escolca,Escolca
Escolca – MappaPosizione del comune di Escolca nella città metropolitana di Cagliari,Escolca – MappaPosizione del comune di Escolca nella città metropolitana di Cagliari
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
