Strona comune,Strona comune.1
,
Strona – Veduta,Strona – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Biella
Amministrazione,Amministrazione
Sindaco,Davide Cappio (lista civica Stronarcobaleno) dal 25-5-2014
Territorio,Territorio
Coordinate,45°35′52″N 8°13′04″E
Altitudine,450 m s.l.m.
Superficie,"3,72 km²"
Abitanti,941[1] (30-11-2025)
Densità,"252,96 ab./km²"
Comuni confinanti,"Casapinta, Cossato, Mezzana Mortigliengo, Valdilana, Valle San Nicolao"
Altre informazioni,Altre informazioni
Cod. postale,13823
Prefisso,015
Fuso orario,UTC+1
Codice ISTAT,096065
Cod. catastale,I980
Targa,BI
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 628 GG[3]"
Nome abitanti,stronesi
Patrono,Natività di Maria Vergine
Giorno festivo,8 settembre
Cartografia,Cartografia
Strona,Strona
Strona – Mappa,Strona – Mappa
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
