Fara Olivana con Sola comune,Fara Olivana con Sola comune.1
,
Fara Olivana con Sola – VedutaPanorama,Fara Olivana con Sola – VedutaPanorama
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Bergamo
Amministrazione,Amministrazione
Sindaco,Matteo Seghezzi (lista civica) dal 9-6-2024
Territorio,Territorio
Coordinate,45°29′41.44″N 9°44′56.62″E
Altitudine,107 m s.l.m.
Superficie,"5,04 km²"
Abitanti,1 351[1] (30-11-2025)
Densità,"268,06 ab./km²"
Frazioni,"Fara Olivana (sede comunale), Sola[2]"
Comuni confinanti,"Bariano, Castel Gabbiano (CR), Covo, Fornovo San Giovanni, Isso, Mozzanica, Romano di Lombardia"
Altre informazioni,Altre informazioni
Cod. postale,24058
Prefisso,0363
Fuso orario,UTC+1
Codice ISTAT,016097
Cod. catastale,D491
Targa,BG
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 383 GG[4]"
Nome abitanti,faresi e solesi
Patrono,san Lorenzo e santo Stefano
Giorno festivo,10 agosto e 26 dicembre
Cartografia,Cartografia
Fara Olivana con Sola,Fara Olivana con Sola
Fara Olivana con Sola – MappaPosizione del comune di Fara Olivana con Sola nella provincia di Bergamo,Fara Olivana con Sola – MappaPosizione del comune di Fara Olivana con Sola nella provincia di Bergamo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
