Pedrengo comune,Pedrengo comune.1
,
Pedrengo – VedutaPiazza Europa Unita con la parrocchiale di Sant’Evasio,Pedrengo – VedutaPiazza Europa Unita con la parrocchiale di Sant’Evasio
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Bergamo
Amministrazione,Amministrazione
Sindaco,Simona D'Alba (lista civica Uniti per il cambiamento 2.0) dal 27-5-2019
Territorio,Territorio
Coordinate,45°41′54″N 9°44′02″E
Altitudine,262 m s.l.m.
Superficie,"3,6 km²"
Abitanti,5 912[1] (30-11-2025)
Densità,"1 642,22 ab./km²"
Frazioni,nessuna[2]
Comuni confinanti,"Albano Sant'Alessandro, Gorle, Scanzorosciate, Seriate, Torre de' Roveri"
Altre informazioni,Altre informazioni
Cod. postale,24066
Prefisso,035
Fuso orario,UTC+1
Codice ISTAT,016160
Cod. catastale,G412
Targa,BG
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 551 GG[4]"
Nome abitanti,pedrenghesi
Patrono,sant'Evasio
Giorno festivo,10 maggio
Cartografia,Cartografia
Pedrengo,Pedrengo
Pedrengo – MappaPosizione del comune di Pedrengo nella provincia di Bergamo,Pedrengo – MappaPosizione del comune di Pedrengo nella provincia di Bergamo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
