Pontida comune,Pontida comune.1
,
Pontida – VedutaPanorama,Pontida – VedutaPanorama
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Bergamo
Amministrazione,Amministrazione
Sindaco,Davide Cantù (Viviamo insieme Pontida) dal 10-6-2024
Territorio,Territorio
Coordinate,45°44′02.42″N 9°30′23.18″E
Altitudine,313 m s.l.m.
Superficie,"10,38 km²"
Abitanti,3 306[1] (30-11-2025)
Densità,"318,5 ab./km²"
Frazioni,"Cerchiera, Odiago, Riviera, Valmora[2]"
Comuni confinanti,"Ambivere, Brivio (LC), Calco (LC), Caprino Bergamasco, Carvico, Cisano Bergamasco, Palazzago, Sotto il Monte Giovanni XXIII, Villa d'Adda"
Altre informazioni,Altre informazioni
Cod. postale,24030
Prefisso,035
Fuso orario,UTC+1
Codice ISTAT,016171
Cod. catastale,G864
Targa,BG
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 510 GG[4]"
Nome abitanti,pontidesi
Patrono,san Giacomo Maggiore
Giorno festivo,25 luglio
Cartografia,Cartografia
Pontida,Pontida
Pontida – MappaPosizione del comune di Pontida nella provincia di Bergamo,Pontida – MappaPosizione del comune di Pontida nella provincia di Bergamo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
