Presezzo comune,Presezzo comune.1
,
Presezzo – VedutaVeduta del centro,Presezzo – VedutaVeduta del centro
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Bergamo
Amministrazione,Amministrazione
Sindaco,Luca Arzuffi (lista civica) dal 10-6-2024
Territorio,Territorio
Coordinate,45°41′29″N 9°33′59″E
Altitudine,236 m s.l.m.
Superficie,"2,28 km²"
Abitanti,4 772[1] (30-11-2025)
Densità,"2 092,98 ab./km²"
Frazioni,Ghiaie[2]
Comuni confinanti,"Bonate Sopra, Mapello, Ponte San Pietro"
Altre informazioni,Altre informazioni
Cod. postale,24030
Prefisso,035
Fuso orario,UTC+1
Codice ISTAT,016176
Cod. catastale,H046
Targa,BG
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 515 GG[4]"
Nome abitanti,presezzesi o presezzini
Patrono,santi Fermo e Rustico
Giorno festivo,9 agosto
Cartografia,Cartografia
Presezzo,Presezzo
Presezzo – MappaPosizione del comune di Presezzo nella provincia di Bergamo,Presezzo – MappaPosizione del comune di Presezzo nella provincia di Bergamo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
