Barzana comune,Barzana comune.1
,
Barzana – VedutaLa parrocchiale di San Rocco,Barzana – VedutaLa parrocchiale di San Rocco
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Bergamo
Amministrazione,Amministrazione
Sindaco,Teodoro Merati (lista civica) dal 9-6-2024
Territorio,Territorio
Coordinate,45°44′02″N 9°34′03″E
Altitudine,300 m s.l.m.
Superficie,"2,07 km²"
Abitanti,2 045[1] (30-11-2025)
Densità,"987,92 ab./km²"
Frazioni,nessuna[2]
Comuni confinanti,"Almenno San Bartolomeo, Brembate di Sopra, Mapello, Palazzago"
Altre informazioni,Altre informazioni
Cod. postale,24030
Prefisso,035
Fuso orario,UTC+1
Codice ISTAT,016021
Cod. catastale,A684
Targa,BG
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona E, 2 496 GG[4]"
Nome abitanti,barzanelli
Patrono,san Rocco
Giorno festivo,16 agosto
Cartografia,Cartografia
Barzana,Barzana
Barzana – MappaPosizione del comune di Barzana nella provincia di Bergamo,Barzana – MappaPosizione del comune di Barzana nella provincia di Bergamo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
