Cavaglietto comune,Cavaglietto comune.1
,
Cavaglietto – Veduta,Cavaglietto – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Novara
Amministrazione,Amministrazione
Sindaco,Tiziano Gnappa (lista civica Per il bene comune) dal 10-6-2024[1]
Territorio,Territorio
Coordinate,45°36′N 8°30′E
Altitudine,233 m s.l.m.
Superficie,"6,49 km²"
Abitanti,388[2] (30-11-2025)
Densità,"59,78 ab./km²"
Comuni confinanti,"Barengo, Cavaglio d'Agogna, Fontaneto d'Agogna, Suno, Vaprio d'Agogna"
Altre informazioni,Altre informazioni
Cod. postale,28010
Prefisso,0322
Fuso orario,UTC+1
Codice ISTAT,003044
Cod. catastale,C364
Targa,NO
Cl. sismica,zona 4 (sismicità molto bassa)[3]
Cl. climatica,"zona E, 2 607 GG[4]"
Nome abitanti,cavagliettesi
Patrono,san Vittore il Moro - Seconda domenica di Maggio
Giorno festivo,Santa Aurelia - Ultima domenica di Luglio
Cartografia,Cartografia
Cavaglietto,Cavaglietto
Cavaglietto – MappaPosizione di Cavaglietto nel territorio della provincia di Novara,Cavaglietto – MappaPosizione di Cavaglietto nel territorio della provincia di Novara
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
