Sarezzo comune,Sarezzo comune.1
(dettagli),(dettagli)
Sarezzo – VedutaPiazza Cesare Battisti,Sarezzo – VedutaPiazza Cesare Battisti
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Brescia
Amministrazione,Amministrazione
Sindaco,Valentina Pedrali (centro-destra) dal 10-6-2024
Territorio,Territorio
Coordinate,45°39′N 10°12′E
Altitudine,273 m s.l.m.
Superficie,"17,68 km²"
Abitanti,13 308[1] (30-11-2025)
Densità,"752,71 ab./km²"
Frazioni,"Valle di Sarezzo, Ponte Zanano, Zanano e Noboli."
Comuni confinanti,"Brione, Gardone Val Trompia, Lumezzane, Marcheno, Polaveno, Villa Carcina"
Altre informazioni,Altre informazioni
Cod. postale,25068
Prefisso,030
Fuso orario,UTC+1
Codice ISTAT,017174
Cod. catastale,I433
Targa,BS
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 623 GG[3]"
Nome abitanti,saretini
Patrono,san Faustino
Giorno festivo,15 febbraio
Cartografia,Cartografia
Sarezzo,Sarezzo
Sarezzo – MappaPosizione del comune di Sarezzo nella provincia di Brescia,Sarezzo – MappaPosizione del comune di Sarezzo nella provincia di Brescia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
