Gargnano comune,Gargnano comune.1
,
"Gargnano – VedutaVista dalla strada provinciale 9, che porta alle frazioni Navazzo, Costa, Briano e più in avanti a Valvestino e Magasa.","Gargnano – VedutaVista dalla strada provinciale 9, che porta alle frazioni Navazzo, Costa, Briano e più in avanti a Valvestino e Magasa."
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Brescia
Amministrazione,Amministrazione
Sindaco,Giovanni Albini (Lega-Uniti per Gargnano) dal 26-5-2014 (3º mandato dal 10-6-2024)
Territorio,Territorio
Coordinate,45°41′15″N 10°39′41″E
Altitudine,66 m s.l.m.
Superficie,"76,75 km²"
Acque interne,"1,05 km² (1,37%)"
Abitanti,2 621[1] (30-11-2025)
Densità,"34,15 ab./km²"
Frazioni,"Costa, Fornico, Bogliaco, Formaga, Liano, Musaga, Muslone, Navazzo, Sasso, Villa, Villavetro, Zuino Località: Cristol, San Giacomo, Mignone, Sostaga, Briano"
Comuni confinanti,"Brenzone sul Garda (VR), Capovalle, Tignale, Torri del Benaco (VR), Toscolano Maderno, Valvestino, Vobarno"
Altre informazioni,Altre informazioni
Cod. postale,25084
Prefisso,0365
Fuso orario,UTC+1
Codice ISTAT,017076
Cod. catastale,D924
Targa,BS
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 120 GG[3]"
Nome abitanti,gargnanesi
Patrono,san Martino
Giorno festivo,11 novembre
Cartografia,Cartografia
Gargnano,Gargnano
Gargnano – MappaPosizione del comune di Gargnano nella provincia di Brescia,Gargnano – MappaPosizione del comune di Gargnano nella provincia di Brescia
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
