San Giorgio del Sannio comune,San Giorgio del Sannio comune.1
,
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Benevento
Amministrazione,Amministrazione
Sindaco,Giuseppe Ricci dal 10-6-2024
Territorio,Territorio
Coordinate,41°04′N 14°51′E
Altitudine,380 m s.l.m.
Superficie,"22,34 km²"
Abitanti,9 632[1] (30-11-2025)
Densità,"431,15 ab./km²"
Frazioni,"Ginestra, Piano, San Rocco, Marzani, Cesine, Monterone, San Giovanni a Morcopio, Costa d’Arco, Bosco Lupino, Sant'Agnese"
Comuni confinanti,"Apice, Calvi, Paduli, San Martino Sannita, San Nazzaro, San Nicola Manfredi"
Altre informazioni,Altre informazioni
Cod. postale,82018
Prefisso,0824
Fuso orario,UTC+1
Codice ISTAT,062058
Cod. catastale,H894
Targa,BN
Cl. sismica,zona 1 (sismicità alta)[2]
Cl. climatica,"zona D, 1 762 GG[3]"
Nome abitanti,sangiorgesi
Patrono,san Giorgio martire
Giorno festivo,23 aprile
Cartografia,Cartografia
San Giorgio del Sannio,San Giorgio del Sannio
San Giorgio del Sannio – MappaPosizione del comune di San Giorgio del Sannio nella provincia di Benevento,San Giorgio del Sannio – MappaPosizione del comune di San Giorgio del Sannio nella provincia di Benevento
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
