San Giorgio La Molara comune,San Giorgio La Molara comune.1
,
"San Giorgio La Molara – VedutaL'ingresso al Casale, il nucleo storico.","San Giorgio La Molara – VedutaL'ingresso al Casale, il nucleo storico."
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Benevento
Amministrazione,Amministrazione
Sindaco,Nicola De Vizio (lista civica) dal 5-6-2016
Territorio,Territorio
Coordinate,41°16′N 14°55′E
Altitudine,667 m s.l.m.
Superficie,"65,77 km²"
Abitanti,2 642[1] (30-11-2025)
Densità,"40,17 ab./km²"
Frazioni,19 contrade[2]
Comuni confinanti,"Buonalbergo, Casalbore (AV), Foiano di Val Fortore, Ginestra degli Schiavoni, Molinara, Montefalcone di Val Fortore, Paduli, Pago Veiano, San Marco dei Cavoti"
Altre informazioni,Altre informazioni
Cod. postale,82020
Prefisso,0824
Fuso orario,UTC+1
Codice ISTAT,062059
Cod. catastale,H898
Targa,BN
Cl. sismica,zona 1 (sismicità alta)[3]
Cl. climatica,"zona E, 2 284 GG[4]"
Nome abitanti,sangiorgesi
Patrono,san Giorgio
Giorno festivo,23 aprile
Cartografia,Cartografia
San Giorgio La Molara,San Giorgio La Molara
San Giorgio La Molara – MappaPosizione del comune di San Giorgio La Molara all'interno della provincia di Benevento,San Giorgio La Molara – MappaPosizione del comune di San Giorgio La Molara all'interno della provincia di Benevento
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
