Sant'Egidio del Monte Albino comune,Sant'Egidio del Monte Albino comune.1
,
Sant'Egidio del Monte Albino – VedutaVeduta panoramica di Sant'Egidio del Monte Albino,Sant'Egidio del Monte Albino – VedutaVeduta panoramica di Sant'Egidio del Monte Albino
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Salerno
Amministrazione,Amministrazione
Sindaco,Antonio La Mura (lista civica La Mura sindaco per Sant'Egidio) dal 4-10-2021
Data di istituzione,1806[1]
Territorio,Territorio
Coordinate,40°44′25″N 14°35′40″E
Altitudine,60 m s.l.m.
Superficie,"7,25 km²"
Abitanti,7 693[2] (30-11-2025)
Densità,"1 061,1 ab./km²"
Frazioni,"Orta Loreto, San Lorenzo"
Comuni confinanti,"Angri, Corbara, Pagani, San Marzano sul Sarno, Tramonti"
Altre informazioni,Altre informazioni
Cod. postale,84010
Prefisso,081
Fuso orario,UTC+1
Codice ISTAT,065130
Cod. catastale,I317
Targa,SA
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona C, 1 216 GG[4]"
Nome abitanti,"sant'egidiani, sangiliani"
Patrono,"san Nicola di Bari, sant'Egidio Abate, santa Maria Maddalena"
Giorno festivo,Festa liturgica: 6 dicembre (san Nicola) Festa civile: seconda domenica di luglio insieme alla Madonna delle Grazie
Soprannome,"paese dei cortili, porta della costiera amalfitana, città del poeta Aniello Califano"
Cartografia,Cartografia
Sant'Egidio del Monte Albino,Sant'Egidio del Monte Albino
Sant'Egidio del Monte Albino – MappaPosizione del comune di Sant'Egidio del Monte Albino all'interno della provincia di Salerno,Sant'Egidio del Monte Albino – MappaPosizione del comune di Sant'Egidio del Monte Albino all'interno della provincia di Salerno
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
