Centola comune,Centola comune.1
,
Centola – Veduta,Centola – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Salerno
Amministrazione,Amministrazione
Sindaco,Rosario Pirrone (lista civica Una nuova era) dal 13-6-2022
Territorio,Territorio
Coordinate,40°04′N 15°19′E
Altitudine,336 m s.l.m.
Superficie,"47,75 km²"
Abitanti,5 016[1] (30-11-2025)
Densità,"105,05 ab./km²"
Frazioni,"Forìa, Palinuro, San Nicola, San Severino"
Comuni confinanti,"Camerota, Celle di Bulgheria, Montano Antilia, Pisciotta, San Mauro La Bruca"
Altre informazioni,Altre informazioni
Cod. postale,84051[2]
Prefisso,0974
Fuso orario,UTC+1
Codice ISTAT,065039
Cod. catastale,C470
Targa,SA
Cl. sismica,zona 3 (sismicità bassa)[3]
Cl. climatica,"zona D, 1 464 GG[4]"
Nome abitanti,centolesi
Patrono,sant'Apollonio
Giorno festivo,18 aprile
Cartografia,Cartografia
Centola,Centola
Centola – MappaPosizione del comune di Centola all'interno della provincia di Salerno,Centola – MappaPosizione del comune di Centola all'interno della provincia di Salerno
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
