San Marzano sul Sarno comune,San Marzano sul Sarno comune.1
,
San Marzano sul Sarno – Veduta,San Marzano sul Sarno – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Provincia,Salerno
Amministrazione,Amministrazione
Sindaco,Andrea Annunziata (Vivi San Marzano) dal 10-06-2024
Territorio,Territorio
Coordinate,40°46′10.93″N 14°35′40.78″E
Altitudine,20 m s.l.m.
Superficie,"5,19 km²"
Abitanti,10 212[1] (30-11-2025)
Densità,"1 967,63 ab./km²"
Comuni confinanti,"Angri, Pagani, San Valentino Torio, Sant'Egidio del Monte Albino, Scafati"
Altre informazioni,Altre informazioni
Cod. postale,84010
Prefisso,081
Fuso orario,UTC+1
Codice ISTAT,065122
Cod. catastale,I019
Targa,SA
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 148 GG[3]"
Nome abitanti,marzanesi[4] ma è invalso il nome di sammarzanesi
Patrono,san Biagio
Giorno festivo,3 febbraio
Cartografia,Cartografia
San Marzano sul Sarno,San Marzano sul Sarno
San Marzano sul Sarno – MappaPosizione del comune di San Marzano sul Sarno all'interno della provincia di Salerno,San Marzano sul Sarno – MappaPosizione del comune di San Marzano sul Sarno all'interno della provincia di Salerno
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
