Moretta comune,Moretta comune.1
,
Moretta – VedutaIl centro storico,Moretta – VedutaIl centro storico
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Cuneo
Amministrazione,Amministrazione
Sindaco,Giovanni Gatti (lista civica) dal 27-5-2019 (Riconfermato 10-06-2024)
Territorio,Territorio
Coordinate,44°45′40.93″N 7°32′10.75″E
Altitudine,262 m s.l.m.
Superficie,"23,99 km²"
Abitanti,4 048[1] (30-11-2025)
Densità,"168,74 ab./km²"
Frazioni,"Boglio (Buj), Bogliotto (Bujot), Brasse (Brase), Brasse Piccolo (Brase Cit), Castelletto (Castlat), Pasco (Pasc), Piattera (Piatera), Pralungo (Pralunch), Prese (l'Prese), Roncaglia (Roncaja), Tetti Frati (Tej dj frà), Tetti Varaita (Tej de Vrèita)"
Comuni confinanti,"Cardè, Faule, Murello, Polonghera, Saluzzo, Torre San Giorgio, Villafranca Piemonte (TO), Villanova Solaro"
Altre informazioni,Altre informazioni
Cod. postale,12033
Prefisso,0172
Fuso orario,UTC+1
Codice ISTAT,004143
Cod. catastale,F723
Targa,CN
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 640 GG[3]"
Nome abitanti,morettesi
Patrono,san Giovanni Battista
Giorno festivo,24 giugno
Motto,Natura perficitur Arte
Cartografia,Cartografia
Moretta,Moretta
Moretta – MappaTerritorio comunale di Moretta nella provincia di Cuneo,Moretta – MappaTerritorio comunale di Moretta nella provincia di Cuneo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
