Mondovì comune,Mondovì comune.1
Città di Mondovì,Città di Mondovì
,
Mondovì – VedutaPanorama,Mondovì – VedutaPanorama
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Cuneo
Amministrazione,Amministrazione
Sindaco,Luca Robaldo (liste civiche di centro-sinistra) dal 13-6-2022
Territorio,Territorio
Coordinate,44°23′N 7°49′E
Altitudine,395 m s.l.m.
Superficie,"87,05 km²"
Abitanti,22 342[1] (30-11-2025)
Densità,"256,66 ab./km²"
Frazioni,"Breolungi, Gratteria, Merlo, Pascomonti, Pogliola, Rifreddo, San Biagio, San Giovanni dei Govoni, San Quintino, Sant'Anna Avagnina"
Comuni confinanti,"Bastia Mondovì, Briaglia, Carrù, Cigliè, Magliano Alpi, Margarita, Monastero di Vasco, Morozzo, Niella Tanaro, Pianfei, Rocca de' Baldi, Vicoforte, Villanova Mondovì"
Altre informazioni,Altre informazioni
Cod. postale,12084
Prefisso,0174
Fuso orario,UTC+1
Codice ISTAT,004130
Cod. catastale,F351
Targa,CN
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 640 GG[3]"
Nome abitanti,monregalesi o mondoviti
Patrono,Natività di Maria Vergine
Giorno festivo,8 settembre[4]
Cartografia,Cartografia
Mondovì,Mondovì
Mondovì – MappaPosizione di Mondovì nella provincia di Cuneo,Mondovì – MappaPosizione di Mondovì nella provincia di Cuneo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
