Trinità comune,Trinità comune.1
,
Trinità – Veduta,Trinità – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Piemonte
Provincia,Cuneo
Amministrazione,Amministrazione
Sindaco,Ernesta Zucco (lista civica) dal 26-5-2014 (2º mandato dal 27-5-2019)
Territorio,Territorio
Coordinate,44°30′29.8″N 7°45′28.43″E
Altitudine,383 m s.l.m.
Superficie,"28,34 km²"
Abitanti,2 317[1] (30-11-2025)
Densità,"81,76 ab./km²"
Frazioni,"Molini, San Giovanni Perucca, Savella, Isola"
Comuni confinanti,"Bene Vagienna, Fossano, Magliano Alpi, Sant'Albano Stura"
Altre informazioni,Altre informazioni
Cod. postale,12049
Prefisso,0172
Fuso orario,UTC+1
Codice ISTAT,004232
Cod. catastale,L427
Targa,CN
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona E, 2 647 GG[3]"
Nome abitanti,trinitesi
Patrono,san Giorgio
Giorno festivo,23 aprile
Cartografia,Cartografia
Trinità,Trinità
Trinità – MappaPosizione di Trinità nella provincia di Cuneo,Trinità – MappaPosizione di Trinità nella provincia di Cuneo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
