Merate comune,Merate comune.1
Città di Merate,Città di Merate
,
Merate – VedutaPiazza Prinetti e Via Baslini,Merate – VedutaPiazza Prinetti e Via Baslini
Localizzazione,Localizzazione
Stato,Italia
Regione,Lombardia
Provincia,Lecco
Amministrazione,Amministrazione
Sindaco,Mattia Salvioni (Lista civica di centro-sinistra #ViviAmoMerate) dal 10-06-2024
Territorio,Territorio
Coordinate,45°42′00.14″N 9°25′27.3″E
Altitudine,292 m s.l.m.
Superficie,"11,06[1] km²"
Abitanti,15 024[2] (30-11-2025)
Densità,"1 358,41 ab./km²"
Frazioni,"Brugarolo, Cassina Fra Martino, Novate Brianza, Pagnano, Sartirana, Cicognola[3]"
Comuni confinanti,"Calco, Cernusco Lombardone, Imbersago, Montevecchia, Olgiate Molgora, Osnago, Robbiate, Ronco Briantino (MB)"
Altre informazioni,Altre informazioni
Cod. postale,23807
Prefisso,039
Fuso orario,UTC+1
Codice ISTAT,097048
Cod. catastale,F133
Targa,LC
Cl. sismica,zona 3 (sismicità bassa)[4]
Cl. climatica,"zona E, 2 484 GG[5]"
Nome abitanti,meratesi
Patrono,sant'Ambrogio
Giorno festivo,7 dicembre
Cartografia,Cartografia
Merate,Merate
Merate – MappaPosizione del comune di Merate nella provincia di Lecco,Merate – MappaPosizione del comune di Merate nella provincia di Lecco
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
