Santo Stefano di Cadore comune,Santo Stefano di Cadore comune.1
,
Santo Stefano di Cadore – VedutaLa chiesa di Santo Stefano Martire e la piazza centrale,Santo Stefano di Cadore – VedutaLa chiesa di Santo Stefano Martire e la piazza centrale
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Belluno
Amministrazione,Amministrazione
Sindaco,Alfredo Comis (lista civica) dal 10-6-2024
Territorio,Territorio
Coordinate,46°33′28.58″N 12°32′56.91″E
Altitudine,908 m s.l.m.
Superficie,"100,62 km²"
Abitanti,2 277[1] (30-11-2025)
Densità,"22,63 ab./km²"
Frazioni,"Campolongo, Casada, Costalissoio"
Comuni confinanti,"Auronzo di Cadore, Danta di Cadore, Forni Avoltri (UD), Lesachtal (AT-2), Obertilliach (AT-7), San Nicolò di Comelico, San Pietro di Cadore, Sappada (UD), Untertilliach (AT-7), Vigo di Cadore"
Altre informazioni,Altre informazioni
Cod. postale,32045
Prefisso,0435
Fuso orario,UTC+1
Codice ISTAT,025050
Cod. catastale,C919
Targa,BL
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona F, 4 141 GG[3]"
Nome abitanti,comelicensi
Patrono,Santo Stefano e San Giovanni Battista
Giorno festivo,26 dicembre e 24 giugno
Cartografia,Cartografia
Santo Stefano di Cadore,Santo Stefano di Cadore
Santo Stefano di Cadore – MappaPosizione del comune di Santo Stefano di Cadore nella provincia di Belluno,Santo Stefano di Cadore – MappaPosizione del comune di Santo Stefano di Cadore nella provincia di Belluno
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
