Lanusei comune,Lanusei comune.1
(IT) Lanusei (SC) Lanusè,(IT) Lanusei (SC) Lanusè
,
Lanusei – Veduta,Lanusei – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Ogliastra
Amministrazione,Amministrazione
Sindaco,Davide Burchi (lista civica) dall'11-6-2017 (2º mandato dal 13-6-2022)
Territorio,Territorio
Coordinate,39°52′43.24″N 9°32′29.23″E
Altitudine,595 m s.l.m.
Superficie,"53,17 km²"
Abitanti,4 884[1] (30-11-2025)
Densità,"91,86 ab./km²"
Comuni confinanti,"Arzana, Bari Sardo, Cardedu, Elini, Gairo, Ilbono, Jerzu, Loceri, Osini (isola amministrativa di Sa Tuvuda)"
Altre informazioni,Altre informazioni
Cod. postale,08045
Prefisso,0782
Fuso orario,UTC+1
Codice ISTAT,091037
Cod. catastale,E441
Targa,OG
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Cl. climatica,"zona D, 1 714 GG[3]"
Nome abitanti,(IT) lanuseini (SC) lanuseinus
Patrono,Maria Maddalena
Giorno festivo,22 luglio
Cartografia,Cartografia
Lanusei,Lanusei
Lanusei – MappaPosizione del comune di Lanusei nella provincia dell'Ogliastra,Lanusei – MappaPosizione del comune di Lanusei nella provincia dell'Ogliastra
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
