Ussassai comune,Ussassai comune.1
(IT) Ussassai (SC) Ussàssa,(IT) Ussassai (SC) Ussàssa
,
Ussassai – Veduta,Ussassai – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Ogliastra
Amministrazione,Amministrazione
Sindaco,Francesco Usai (lista civica) dal 26-10-2020
Territorio,Territorio
Coordinate,39°48′36.42″N 9°23′41.48″E
Altitudine,710 m s.l.m.
Superficie,"47,32 km²"
Abitanti,433[1] (30-11-2025)
Densità,"9,15 ab./km²"
Comuni confinanti,"Gairo, Osini, Seui, Ulassai"
Altre informazioni,Altre informazioni
Cod. postale,08040
Prefisso,0782
Fuso orario,UTC+1
Codice ISTAT,091100
Cod. catastale,L514
Targa,OG
Cl. sismica,zona 4 (sismicità molto bassa)[2]
Nome abitanti,(IT) ussassesi (SC) ussassesus
Patrono,san Giovanni Battista
Giorno festivo,29 agosto
Cartografia,Cartografia
Ussassai,Ussassai
Ussassai – MappaPosizione del comune di Ussassai nella provincia dell'Ogliastra,Ussassai – MappaPosizione del comune di Ussassai nella provincia dell'Ogliastra
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
