Terzigno comune,Terzigno comune.1
,
Terzigno – Veduta,Terzigno – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Città metropolitana,Napoli
Amministrazione,Amministrazione
Sindaco,Francesco Ranieri (Francesco Ranieri sindaco) dal 14-6-2015
Data di istituzione,1913
Territorio,Territorio
Coordinate,40°48′N 14°30′E
Altitudine,105 m s.l.m.
Superficie,"23,5 km²"
Abitanti,17 378[1] (30-11-2025)
Densità,"739,49 ab./km²"
Frazioni,"Avini, Boccia al Mauro, Campitelli-Zabatta, Croce del Carmine, Giugliani, Miranda"
Comuni confinanti,"Boscoreale, Boscotrecase, Ottaviano, Poggiomarino, San Giuseppe Vesuviano"
Altre informazioni,Altre informazioni
Cod. postale,80040
Prefisso,081
Fuso orario,UTC+1
Codice ISTAT,063082
Cod. catastale,L142
Targa,
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 307 GG[3]"
Nome abitanti,terzignesi
Patrono,Immacolata Concezione
Giorno festivo,12 settembre
Cartografia,Cartografia
Terzigno,Terzigno
Terzigno – MappaPosizione del comune di Terzigno nella città metropolitana di Napoli,Terzigno – MappaPosizione del comune di Terzigno nella città metropolitana di Napoli
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
