San Paolo Bel Sito comune,San Paolo Bel Sito comune.1
,
San Paolo Bel Sito – Veduta,San Paolo Bel Sito – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Campania
Città metropolitana,Napoli
Amministrazione,Amministrazione
Sindaco,Raffaele Barone (lista civica Uniti per il Bel Sito) dal 22-9-2020
Territorio,Territorio
Coordinate,40°55′N 14°33′E
Altitudine,50 m s.l.m.
Superficie,"2,95 km²"
Abitanti,3 371[1] (30-11-2025)
Densità,"1 142,71 ab./km²"
Frazioni,"Livardi, Scaravito"
Comuni confinanti,"Liveri, Nola"
Altre informazioni,Altre informazioni
Cod. postale,80030
Prefisso,081
Fuso orario,UTC+1
Codice ISTAT,063069
Cod. catastale,I073
Targa,
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona C, 1 048 GG[3]"
Nome abitanti,sampaolesi
Patrono,san Sebastiano
Giorno festivo,20 gennaio
Cartografia,Cartografia
San Paolo Bel Sito,San Paolo Bel Sito
San Paolo Bel Sito – MappaPosizione del comune di San Paolo Bel Sito nella città metropolitana di Napoli,San Paolo Bel Sito – MappaPosizione del comune di San Paolo Bel Sito nella città metropolitana di Napoli
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
