Morgex comune,Morgex comune.1
(IT) Comune di Morgex (FR) Commune de Morgex,(IT) Comune di Morgex (FR) Commune de Morgex
,
Morgex – VedutaLa via principale (Rue du Valdigne) e il campanile sullo sfondo,Morgex – VedutaLa via principale (Rue du Valdigne) e il campanile sullo sfondo
Localizzazione,Localizzazione
Stato,Italia
Regione,Valle d'Aosta
Provincia,
Amministrazione,Amministrazione
Sindaco,Federico Barzagli (lista civica) dal 21-09-2020
Lingue ufficiali,"francese, italiano"
Territorio,Territorio
Coordinate,45°45′N 7°02′E
Altitudine,923 m s.l.m.
Superficie,"43,63 km²"
Abitanti,2 068[1] (30-11-2025)
Densità,"47,4 ab./km²"
Frazioni,"Arpy, Biolley, Dailley, Fosseret, Lavancher, Marais, Montet, Pautex, Ruillard, La Ruine, Tirivel, Villair"
Comuni confinanti,"Courmayeur, La Salle, La Thuile, Pré-Saint-Didier"
Altre informazioni,Altre informazioni
Cod. postale,11017
Prefisso,0165
Fuso orario,UTC+1
Codice ISTAT,007044
Cod. catastale,F726
Targa,AO
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona F, 3 617 GG[3]"
Nome abitanti,(FR) Morgeassins
Patrono,Beato Guglielmo de Léaval
Giorno festivo,7 febbraio
Cartografia,Cartografia
Morgex,Morgex
Morgex – MappaPosizione del comune di Morgex all'interno della Valle d'Aosta,Morgex – MappaPosizione del comune di Morgex all'interno della Valle d'Aosta
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
