Rottofreno comune,Rottofreno comune.1
,
Rottofreno – Veduta,Rottofreno – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Emilia-Romagna
Provincia,Piacenza
Amministrazione,Amministrazione
Sindaco,Paola Galvani (lista civica Paola Galvani sindaco) dal 4-10-2021
Territorio,Territorio
Coordinate,45°03′28.55″N 9°32′56.22″E
Altitudine,65 m s.l.m.
Superficie,"35,17 km²"
Abitanti,12 306[1] (30-11-2025)
Densità,"349,9 ab./km²"
Frazioni,"Centora, San Nicolò a Trebbia, Santimento"
Comuni confinanti,"Borgonovo Val Tidone, Calendasco, Chignolo Po (PV), Gragnano Trebbiense, Monticelli Pavese (PV), Piacenza, Sarmato"
Altre informazioni,Altre informazioni
Cod. postale,29010
Prefisso,0523
Fuso orario,UTC+1
Codice ISTAT,033039
Cod. catastale,H593
Targa,PC
Cl. sismica,zona 3 (sismicità bassa)[2]
Cl. climatica,"zona E, 2 720 GG[3]"
Nome abitanti,rottofrenesi
Patrono,sant'Elena san Michele Arcangelo[4]
Giorno festivo,18 agosto 29 settembre
Cartografia,Cartografia
Rottofreno,Rottofreno
Rottofreno – MappaPosizione del comune di Rottofreno nella provincia di Piacenza,Rottofreno – MappaPosizione del comune di Rottofreno nella provincia di Piacenza
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
