Salcedo comune,Salcedo comune.1
,
Salcedo – Veduta,Salcedo – Veduta
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Vicenza
Amministrazione,Amministrazione
Sindaco,Michele Carli (Salcedo da Vivere - Lista civica) dal 2024
Territorio,Territorio
Coordinate,45°46′N 11°34′E
Altitudine,398 m s.l.m.
Superficie,"6,12 km²"
Abitanti,982[1] (30-11-2025)
Densità,"160,46 ab./km²"
Frazioni,Laverda
Comuni confinanti,"Colceresa, Fara Vicentino, Lugo di Vicenza, Lusiana Conco, Marostica"
Altre informazioni,Altre informazioni
Cod. postale,36040
Prefisso,0445
Fuso orario,UTC+1
Codice ISTAT,024090
Cod. catastale,F810
Targa,VI
Cl. sismica,zona 2 (sismicità media)[2]
Cl. climatica,"zona E, 2 579 GG[3]"
Nome abitanti,salcedensi
Patrono,sant'Anna
Giorno festivo,26 luglio
Cartografia,Cartografia
Salcedo,Salcedo
Salcedo – MappaPosizione del comune di Salcedo all'interno della provincia di Vicenza,Salcedo – MappaPosizione del comune di Salcedo all'interno della provincia di Vicenza
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
