Sovizzo comune,Sovizzo comune.1
,
Sovizzo – VedutaLa chiesa parrocchiale di Santa Maria Assunta,Sovizzo – VedutaLa chiesa parrocchiale di Santa Maria Assunta
Localizzazione,Localizzazione
Stato,Italia
Regione,Veneto
Provincia,Vicenza
Amministrazione,Amministrazione
Sindaco,Matteo Forlin (Sovizzo Insieme) dal 10-06-2024
Territorio,Territorio
Coordinate,45°33′12.96″N 11°25′59.52″E
Altitudine,44 m s.l.m.
Superficie,"23,61 km²"
Abitanti,8 198[1] (30-11-2025)
Densità,"347,23 ab./km²"
Frazioni,"Gambugliano, Montemezzo, Monte San Lorenzo, Peschiera dei Muzzi, San Daniele, Sovizzo (Piano) capoluogo, Sovizzo Colle, Tavernelle, Vigo[2]"
Comuni confinanti,"Altavilla Vicentina, Castelgomberto, Costabissara, Creazzo, Isola Vicentina, Montecchio Maggiore, Monteviale"
Altre informazioni,Altre informazioni
Cod. postale,36049
Prefisso,0444
Fuso orario,UTC+1
Codice ISTAT,024128
Cod. catastale,M436
Targa,VI
Cl. sismica,zona 2 (sismicità media)[3]
Cl. climatica,"zona E, 2 380 GG[4]"
Nome abitanti,sovizzesi
Patrono,Santa Maria Assunta
Giorno festivo,15 agosto
Cartografia,Cartografia
Sovizzo,Sovizzo
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
