Terralba comune,Terralba comune.1
(IT) Terralba (SC) Terràba,(IT) Terralba (SC) Terràba
,
Terralba – VedutaConcattedrale di San Pietro,Terralba – VedutaConcattedrale di San Pietro
Localizzazione,Localizzazione
Stato,Italia
Regione,Sardegna
Provincia,Oristano
Amministrazione,Amministrazione
Sindaco,Sandro Pili (lista civica) dall'11-6-2017 (2º mandato dal 13-6-2022)
Territorio,Territorio
Coordinate,39°43′11.03″N 8°38′10.62″E
Altitudine,9 m s.l.m.
Superficie,"49,8 km²"
Abitanti,9 564[1] (30-11-2025)
Densità,"192,05 ab./km²"
Frazioni,"Marceddì, Tanca Marchese[2]"
Comuni confinanti,"Arborea, Arbus (SU), Guspini (SU), Marrubiu, San Nicolò d'Arcidano, Uras"
Altre informazioni,Altre informazioni
Cod. postale,09098
Prefisso,0783
Fuso orario,UTC+1
Codice ISTAT,095065
Cod. catastale,L122
Targa,OR
Cl. sismica,zona 4 (sismicità molto bassa)[3]
Cl. climatica,"zona C, 988 GG[4]"
Nome abitanti,(IT) terralbesi (SC) terrabesus
Patrono,san Pietro
Giorno festivo,29 giugno
Cartografia,Cartografia
Terralba,Terralba
Terralba – MappaPosizione del comune di Terralba all'interno della provincia di Oristano,Terralba – MappaPosizione del comune di Terralba all'interno della provincia di Oristano
Sito istituzionale,Sito istituzionale
Modifica dati su Wikidata · Manuale,Modifica dati su Wikidata · Manuale
